31.025798202,121.438180619,1
31.025795824,121.438181581,3
31.025796826,121.438181362,1
31.025798786,121.438180663,1
31.025799812,121.438180216,1
31.025800500,121.438180540,7
31.025801518,121.438180640,8
31.025801792,121.438180268,3
31.025803281,121.438180485,8
31.025803709,121.438180703,7
31.025803985,121.438181044,12
31.025804173,121.438181445,13
31.025804598,121.438181542,14
31.025804897,121.438181585,8
31.025805073,121.438181807,12
31.025805173,121.438181959,12
31.025805221,121.438182123,18
31.025804865,121.438182437,19
31.025804928,121.438182771,18
31.025804592,121.438183255,12
31.025804430,121.438183467,12
31.025803974,121.438183691,7
31.025803559,121.438183837,14
31.025803191,121.438184194,19
31.025802841,121.438184335,26
31.025802328,121.438184632,7
31.025802401,121.438184739,12
31.025801583,121.438184885,8
31.025800396,121.438185494,7
31.025798207,121.438186882,7
31.025797369,121.438186934,8
31.025797167,121.438186985,14
31.025796982,121.438186888,1
31.025799430,121.438188008,7
31.025799996,121.438187054,3
31.025794547,121.438182364,1
31.025785623,121.438178906,1
31.025774516,121.438179128,8
31.025765770,121.438179817,8
31.025760153,121.438181641,14
31.025761593,121.438180460,1
31.025761489,121.438180347,43
31.025761658,121.438180116,3
31.025761714,121.438178529,3
31.025760673,121.438179059,7
31.025760232,121.438178028,3
31.025756195,121.438180782,7
31.025745014,121.438182126,8
31.025731313,121.438177210,1
31.025724545,121.438164857,3
31.025718723,121.438149957,3
31.025712906,121.438134164,3
31.025707657,121.438120379,3
31.025703702,121.438106372,3
31.025694949,121.438078425,3
31.025690094,121.438064828,3
31.025685806,121.438050455,3
31.025682408,121.438036807,3
31.025677614,121.438023167,3
31.025663823,121.437982301,3
31.025658492,121.437967551,3
31.025653277,121.437951710,3
31.025644260,121.437921876,3
31.025638677,121.437908477,3
31.025633737,121.437894352,3
31.025630300,121.437881272,3
31.025626535,121.437868922,3
31.025622038,121.437855388,3
31.025620307,121.437841857,3
31.025614740,121.437828231,3
31.025611201,121.437814217,3
31.025606297,121.437799932,3
31.025603638,121.437787100,3
31.025597698,121.437770754,3
31.025594527,121.437761883,3
31.025590211,121.437749998,3
31.025584097,121.437736982,3
31.025580965,121.437723601,3
31.025575893,121.437711352,3
31.025570814,121.437698807,3
31.025567746,121.437685067,3
31.025566828,121.437673135,3
31.025563275,121.437662437,3
31.025559082,121.437650392,3
31.025554810,121.437636131,3
31.025549639,121.437622951,3
31.025545238,121.437608962,3
31.025541585,121.437595439,3
31.025538824,121.437583534,3
31.025535066,121.437570554,3
31.025532973,121.437558450,3
31.025528327,121.437545272,3
31.025523675,121.437531922,3
31.025518606,121.437517510,3
31.025514479,121.437502973,3
31.025509449,121.437488439,3
31.025504296,121.437474189,3
31.025494436,121.437445528,3
31.025489618,121.437431769,3
31.025484311,121.437418989,3
31.025479713,121.437405019,3
31.025475549,121.437390860,3
31.025466768,121.437362304,3
31.025462195,121.437348134,3
31.025457469,121.437335109,3
31.025452517,121.437322341,3
31.025446670,121.437309872,3
31.025442427,121.437296077,3
31.025438423,121.437281961,3
31.025433742,121.437266836,3
31.025428038,121.437252714,3
31.025423521,121.437238449,3
31.025419723,121.437223159,3
31.025413274,121.437209676,3
31.025411974,121.437195076,3
31.025407548,121.437181973,3
31.025400823,121.437170078,3
31.025398449,121.437158331,3
31.025395330,121.437145724,3
31.025385175,121.437121146,3
31.025381178,121.437108454,3
31.025375676,121.437095526,3
31.025370572,121.437083731,3
31.025366497,121.437070665,3
31.025362858,121.437056865,3
31.025359790,121.437042463,3
31.025356954,121.437028449,3
31.025352842,121.437014698,3
31.025343767,121.436987922,3
31.025339705,121.436974925,3
31.025335343,121.436961743,3
31.025331483,121.436948773,3
31.025328644,121.436934718,3
31.025324734,121.436922045,3
31.025317104,121.436910173,3
31.025315220,121.436897620,3
31.025312368,121.436880837,3
31.025306720,121.436870851,3
31.025301954,121.436856754,3
31.025297263,121.436842455,3
31.025284555,121.436832393,1
31.025277086,121.436822411,3
31.025275783,121.436809273,3
31.025274354,121.436779821,3
31.025271315,121.436766227,3
31.025264101,121.436742748,3
31.025258227,121.436731486,3
31.025254996,121.436717355,3
31.025250401,121.436704009,3
31.025239196,121.436676298,3
31.025234541,121.436662394,3
31.025232954,121.436647375,3
31.025229986,121.436631210,3
31.025226369,121.436615941,3
31.025223241,121.436600807,3
31.025215498,121.436572997,3
31.025211439,121.436559885,3
31.025205956,121.436546318,3
31.025196107,121.436518418,3
31.025191969,121.436504365,3
31.025187613,121.436490000,3
31.025183297,121.436475214,3
31.025179562,121.436461553,3
31.025174625,121.436448947,3
31.025160850,121.436405186,3
31.025158275,121.436391011,3
31.025155077,121.436379364,3
31.025151595,121.436366295,3
31.025146163,121.436353032,3
31.025141890,121.436338927,3
31.025140961,121.436297511,3
31.025139009,121.436283757,3
31.025136016,121.436270266,3
31.025134110,121.436257433,3
31.025125723,121.436232323,3
31.025122234,121.436220175,3
31.025117865,121.436207874,3
31.025114205,121.436195351,3
31.025110358,121.436183006,3
31.025106529,121.436171295,3
31.025102325,121.436161168,3
31.025098171,121.436154538,3
31.025093007,121.436152302,1
31.025079305,121.436148354,1
31.025068055,121.436137333,186
31.025062009,121.436123456,3
31.025058078,121.436107619,3
31.025054572,121.436091997,3
31.025049884,121.436077733,3
31.025044795,121.436062877,3
31.025039645,121.436048123,3
31.025036291,121.436032967,3
31.025031662,121.436018174,3
31.025026943,121.436002551,3
31.025021667,121.435987880,3
31.025017053,121.435972010,3
31.025013019,121.435955521,3
31.025012069,121.435937678,3
31.025011529,121.435921064,3
31.025008741,121.435903360,3
31.025006492,121.435888371,3
31.025004185,121.435873237,3
31.025001142,121.435858315,3
31.024997817,121.435844273,3
31.024991354,121.435829890,3
31.024982510,121.435816898,3
31.024960539,121.435770298,3
31.024957255,121.435761878,3
31.024951786,121.435750915,3
31.024948290,121.435738009,3
31.024946488,121.435724864,3
31.024943310,121.435710927,3
31.024941214,121.435696243,3
31.024940892,121.435681039,3
31.024940835,121.435665142,3
31.024942980,121.435650118,3
31.024946670,121.435635299,3
31.024952355,121.435621562,3
31.024959703,121.435608513,3
31.024968298,121.435596536,3
31.024978619,121.435588187,1
31.024990352,121.435579780,1
