121.439444793,31.026735940,1
121.439448055,31.026735915,1
121.439453678,31.026735348,1
121.439463496,31.026736618,1
121.439472838,31.026738791,1
121.439486388,31.026742158,1
121.439499733,31.026743006,1
121.439514384,31.026745144,1
121.439528976,31.026747425,1
121.439545387,31.026749727,1
121.439561681,31.026755217,1
121.439577449,31.026759578,1
121.439592140,31.026759853,1
121.439605834,31.026762311,1
121.439620732,31.026767767,1
121.439634306,31.026769884,1
121.439648078,31.026772440,1
121.439661024,31.026774741,1
121.439675785,31.026776854,1
121.439689962,31.026781461,1
121.439701714,31.026788148,1
121.439716186,31.026790938,1
121.439728839,31.026796001,1
121.439743622,31.026798098,1
121.439758466,31.026802655,1
121.439772828,31.026805767,1
121.439786561,31.026809398,1
121.439798302,31.026811881,1
121.439808976,31.026817801,1
121.439823000,31.026822286,1
121.439842280,31.026825046,1
121.439857418,31.026826653,1
121.439867858,31.026833080,1
121.439879355,31.026838838,1
121.439894194,31.026841574,1
121.439907822,31.026845377,1
121.439921206,31.026850017,1
121.439934436,31.026855142,1
121.439947037,31.026860766,1
121.439957964,31.026867731,1
121.439970229,31.026874165,1
121.439984024,31.026879041,1
121.439994412,31.026882069,1
121.440014700,31.026883582,1
121.440027089,31.026885426,1
121.440040174,31.026885761,1
121.440055015,31.026894928,1
121.440068039,31.026897310,1
121.440082845,31.026906427,1
121.440096340,31.026909430,1
121.440109513,31.026916592,1
121.440121144,31.026919869,1
121.440135035,31.026925104,1
121.440149026,31.026929454,1
121.440164305,31.026932362,1
121.440176620,31.026933300,1
121.440191025,31.026936077,1
121.440204488,31.026939942,1
121.440220319,31.026947224,1
121.440234292,31.026950654,1
121.440248134,31.026954050,1
121.440264084,31.026957323,1
121.440278762,31.026963235,1
121.440293249,31.026967748,1
121.440307322,31.026971440,1
121.440322165,31.026974203,1
121.440335048,31.026977592,1
121.440348025,31.026975904,1
121.440362936,31.026981171,1
121.440377748,31.026984617,1
121.440391557,31.026988212,1
121.440404541,31.026993263,1
121.440420204,31.026994952,1
121.440433138,31.026999902,1
121.440446161,31.027004259,1
121.440459134,31.027008524,1
121.440472624,31.027014784,1
121.440487321,31.027019541,1
121.440499509,31.027021128,1
121.440511655,31.027023287,1
121.440523052,31.027027827,1
121.440530484,31.027030667,1
121.440525220,31.027018719,1
