121.440628748,31.025273347,1
121.440620750,31.025311474,1
121.440609748,31.025336717,1
121.440599781,31.025361779,1
121.440591173,31.025383864,1
121.440580925,31.025408092,1
121.440569443,31.025433935,1
121.440556539,31.025463215,1
121.440543420,31.025490711,1
121.440530840,31.025517817,1
121.440518268,31.025545737,1
121.440505744,31.025574241,1
121.440493418,31.025603027,1
121.440481205,31.025631766,1
121.440469433,31.025660264,1
121.440457721,31.025688459,1
121.440445663,31.025716054,1
121.440434535,31.025742743,1
121.440425938,31.025768788,1
121.440412742,31.025796154,1
121.440400169,31.025824247,1
121.440388160,31.025853053,1
121.440375518,31.025883955,1
121.440361711,31.025914087,1
121.440350777,31.025943390,1
121.440337115,31.025971791,1
121.440319730,31.026002067,1
121.440306379,31.026031322,1
121.440292000,31.026060632,1
121.440279761,31.026088581,1
121.440268146,31.026115453,1
121.440257233,31.026141425,1
121.440244821,31.026166100,1
121.440235209,31.026192343,1
121.440225977,31.026218193,1
121.440215610,31.026241307,1
121.440186305,31.026278230,2
121.440164659,31.026292124,2
121.440137955,31.026301974,2
121.440106524,31.026308553,2
121.440071250,31.026309981,2
121.440036638,31.026313960,2
121.440001287,31.026315014,2
121.439960125,31.026310320,2
121.439924343,31.026301124,2
121.439893294,31.026291868,2
121.439861544,31.026282324,2
121.439828871,31.026272765,2
121.439793405,31.026261343,2
121.439758570,31.026251228,2
121.439721101,31.026225931,2
121.439681927,31.026218826,2
121.439646305,31.026213170,2
121.439609859,31.026205561,2
121.439572843,31.026196252,2
121.439533256,31.026184159,2
121.439496467,31.026159928,2
121.439459525,31.026154043,2
121.439422269,31.026145198,2
121.439381424,31.026132412,2
121.439341853,31.026118901,2
121.439304041,31.026107836,2
121.439264346,31.026095478,2
121.439219428,31.026080193,2
121.439177747,31.026068586,2
121.439134234,31.026057059,2
121.439087761,31.026040082,2
121.439047134,31.026028483,2
121.438999102,31.026013884,2
121.438957214,31.025999702,2
121.438909717,31.025987224,2
121.438869176,31.025965543,2
121.438824411,31.025958090,2
121.438785830,31.025941369,2
121.438740317,31.025924861,2
121.438693723,31.025906148,2
121.438651355,31.025891193,2
121.438612227,31.025875272,2
121.438567270,31.025860379,2
121.438526414,31.025850177,2
121.438486807,31.025843333,2
121.438451689,31.025846646,2
121.438411529,31.025828033,2
121.438377544,31.025810923,2
121.438325743,31.025793133,2
121.438288385,31.025777937,2
121.438248310,31.025763225,2
121.438203591,31.025750460,2
121.438160432,31.025738606,2
121.438114913,31.025725582,2
121.438068277,31.025709436,2
121.438027009,31.025691165,2
121.437991860,31.025681341,2
121.437955949,31.025668520,2
121.437925557,31.025659986,2
121.437889901,31.025655488,2
121.440173633,31.026346634,3
121.440182921,31.026363161,3
121.440201957,31.026376253,3
121.440226578,31.026385526,3
121.440252958,31.026395116,3
121.440277757,31.026410798,3
121.440304095,31.026425896,3
121.440329928,31.026435479,3
121.440356554,31.026452208,3
121.440382127,31.026468329,3
121.440406825,31.026484092,3
121.440428664,31.026495928,3
121.440451145,31.026510406,3
121.440472921,31.026523569,3
121.440498475,31.026543077,3
121.440523298,31.026561391,3
121.440547579,31.026578991,3
121.440571503,31.026596132,3
121.440595260,31.026613036,3
121.440618969,31.026629727,3
121.440642457,31.026646355,3
121.440665387,31.026663195,3
121.440687730,31.026680428,3
121.440709523,31.026698122,3
121.440730900,31.026716298,3
121.440752025,31.026735073,3
121.440772931,31.026754150,3
121.440793701,31.026773553,3
121.440812160,31.026791352,3
121.440825883,31.026816444,3
121.440847731,31.026834466,3
121.440873922,31.026852315,3
121.440897997,31.026871071,3
121.440920312,31.026890491,3
121.440940988,31.026910421,3
121.440960418,31.026930796,3
121.440978827,31.026951681,3
121.440996656,31.026972778,3
121.441014377,31.026993987,3
121.441031959,31.027015300,3
121.441049414,31.027036682,3
121.441069672,31.027053144,3
121.441088672,31.027071595,3
121.441106605,31.027090470,3
121.441121988,31.027118439,3
121.441138539,31.027144406,3
121.441154085,31.027155274,3
121.441170885,31.027184376,3
121.441186899,31.027211078,3
121.441202226,31.027235953,3
121.441216927,31.027259891,3
121.441228823,31.027273120,3
121.441243420,31.027300665,3
121.441257520,31.027326763,3
121.441271354,31.027351796,3
121.441285237,31.027375986,3
121.441299206,31.027399758,3
121.441313225,31.027423375,3
121.441326849,31.027447031,3
121.441339961,31.027471037,3
121.441352587,31.027495259,3
121.441364549,31.027516133,3
121.441375946,31.027542256,3
121.441386873,31.027567745,3
121.441397418,31.027592700,3
121.441407626,31.027617068,3
121.441417657,31.027641306,3
121.441427370,31.027665710,3
121.441436667,31.027690391,3
121.441445470,31.027715408,3
121.441453840,31.027740794,3
121.441463356,31.027762115,3
121.441470639,31.027789737,3
121.441479149,31.027813939,3
121.441486325,31.027841839,3
121.441493805,31.027868960,3
121.441503483,31.027887824,3
121.441510286,31.027916867,3
121.441516928,31.027944625,3
121.441523185,31.027971360,3
121.441528900,31.027997567,3
121.441534085,31.028023438,3
